"imun","mun","idmes","mes","asegurados"
"5006","Castaños","201909","2019-09",6501
"5006","Castaños","201910","2019-10",6076
"5006","Castaños","201911","2019-11",6069
"5006","Castaños","201912","2019-12",5977
"5006","Castaños","202001","2020-01",5781
"5006","Castaños","202002","2020-02",5587
"5006","Castaños","202003","2020-03",5454
"5006","Castaños","202004","2020-04",5364
"5006","Castaños","202005","2020-05",4859
"5006","Castaños","202006","2020-06",4778
"5006","Castaños","202007","2020-07",4970
"5006","Castaños","202008","2020-08",5303
"5006","Castaños","202009","2020-09",5380
"5006","Castaños","202010","2020-10",5428
"5007","Cuatro Ciénegas","201901","2019-01",1088
"5007","Cuatro Ciénegas","201902","2019-02",1109
"5007","Cuatro Ciénegas","201903","2019-03",1165
"5007","Cuatro Ciénegas","201904","2019-04",1197
"5007","Cuatro Ciénegas","201905","2019-05",1187
"5007","Cuatro Ciénegas","201906","2019-06",1173
"5007","Cuatro Ciénegas","201907","2019-07",1193
"5007","Cuatro Ciénegas","201908","2019-08",1193
"5007","Cuatro Ciénegas","201909","2019-09",1179
"5007","Cuatro Ciénegas","201910","2019-10",1180
"5007","Cuatro Ciénegas","201911","2019-11",1163
"5007","Cuatro Ciénegas","201912","2019-12",1113
"5007","Cuatro Ciénegas","202001","2020-01",1153
"5007","Cuatro Ciénegas","202002","2020-02",1195
"5007","Cuatro Ciénegas","202003","2020-03",1200
"5007","Cuatro Ciénegas","202004","2020-04",1170
"5007","Cuatro Ciénegas","202005","2020-05",1133
"5007","Cuatro Ciénegas","202006","2020-06",1127
"5007","Cuatro Ciénegas","202007","2020-07",1122
"5007","Cuatro Ciénegas","202008","2020-08",1105
"5007","Cuatro Ciénegas","202009","2020-09",1120
"5007","Cuatro Ciénegas","202010","2020-10",1168
"5008","Escobedo","201901","2019-01",196
"5008","Escobedo","201902","2019-02",196
"5008","Escobedo","201903","2019-03",191
"5008","Escobedo","201904","2019-04",185
"5008","Escobedo","201905","2019-05",181
"5008","Escobedo","201906","2019-06",176
"5008","Escobedo","201907","2019-07",181
"5008","Escobedo","201908","2019-08",182
"5008","Escobedo","201909","2019-09",190
"5008","Escobedo","201910","2019-10",199
"5008","Escobedo","201911","2019-11",200
"5008","Escobedo","201912","2019-12",179
"5008","Escobedo","202001","2020-01",188
"5008","Escobedo","202002","2020-02",202
"5008","Escobedo","202003","2020-03",203
"5008","Escobedo","202004","2020-04",208
"5008","Escobedo","202005","2020-05",210
"5008","Escobedo","202006","2020-06",217
"5008","Escobedo","202007","2020-07",213
"5008","Escobedo","202008","2020-08",196
"5008","Escobedo","202009","2020-09",194
"5008","Escobedo","202010","2020-10",202
"5010","Frontera","201901","2019-01",22763
"5010","Frontera","201902","2019-02",22747
"5010","Frontera","201903","2019-03",22822
"5010","Frontera","201904","2019-04",23008
"5010","Frontera","201905","2019-05",23346
"5010","Frontera","201906","2019-06",23454
"5010","Frontera","201907","2019-07",23407
"5010","Frontera","201908","2019-08",23491
"5010","Frontera","201909","2019-09",23463
"5010","Frontera","201910","2019-10",23160
"5010","Frontera","201911","2019-11",22700
"5010","Frontera","201912","2019-12",22225
"5010","Frontera","202001","2020-01",21602
"5010","Frontera","202002","2020-02",20719
"5010","Frontera","202003","2020-03",20293
"5010","Frontera","202004","2020-04",19734
"5010","Frontera","202005","2020-05",19411
"5010","Frontera","202006","2020-06",18937
"5010","Frontera","202007","2020-07",18874
"5010","Frontera","202008","2020-08",19256
"5010","Frontera","202009","2020-09",19026
"5010","Frontera","202010","2020-10",17957
"5011","General Cepeda","201901","2019-01",412
"5011","General Cepeda","201902","2019-02",433
"5011","General Cepeda","201903","2019-03",452
"5011","General Cepeda","201904","2019-04",453
"5011","General Cepeda","201905","2019-05",476
"5011","General Cepeda","201906","2019-06",521
"5011","General Cepeda","201907","2019-07",586
"5011","General Cepeda","201908","2019-08",652
"5011","General Cepeda","201909","2019-09",681
"5011","General Cepeda","201910","2019-10",735
"5011","General Cepeda","201911","2019-11",706
"5011","General Cepeda","201912","2019-12",711
"5011","General Cepeda","202001","2020-01",727
"5011","General Cepeda","202002","2020-02",755
"5011","General Cepeda","202003","2020-03",818
"5011","General Cepeda","202004","2020-04",819
"5011","General Cepeda","202005","2020-05",819
"5011","General Cepeda","202006","2020-06",840
"5011","General Cepeda","202007","2020-07",862
"5011","General Cepeda","202008","2020-08",867
"5011","General Cepeda","202009","2020-09",916
"5011","General Cepeda","202010","2020-10",928
"5016","Lamadrid","201901","2019-01",31
"5016","Lamadrid","201902","2019-02",29
"5016","Lamadrid","201903","2019-03",27
"5016","Lamadrid","201904","2019-04",29
"5016","Lamadrid","201905","2019-05",27
"5016","Lamadrid","201906","2019-06",27
"5016","Lamadrid","201907","2019-07",26
"5016","Lamadrid","201908","2019-08",27
"5016","Lamadrid","201909","2019-09",27
"5016","Lamadrid","201910","2019-10",28
"5016","Lamadrid","201911","2019-11",27
"5016","Lamadrid","201912","2019-12",29
"5016","Lamadrid","202001","2020-01",29
"5016","Lamadrid","202002","2020-02",31
"5016","Lamadrid","202003","2020-03",26
"5016","Lamadrid","202004","2020-04",26
"5016","Lamadrid","202005","2020-05",26
"5016","Lamadrid","202006","2020-06",25
"5016","Lamadrid","202007","2020-07",23
"5016","Lamadrid","202008","2020-08",23
"5016","Lamadrid","202009","2020-09",24
"5016","Lamadrid","202010","2020-10",24
"5018","Monclova","201901","2019-01",63158
"5018","Monclova","201902","2019-02",63185
"5018","Monclova","201903","2019-03",63828
"5018","Monclova","201904","2019-04",63897
"5018","Monclova","201905","2019-05",64121
"5018","Monclova","201906","2019-06",63237
"5018","Monclova","201907","2019-07",63112
"5018","Monclova","201908","2019-08",62631
"5018","Monclova","201909","2019-09",62108
"5018","Monclova","201910","2019-10",62125
"5018","Monclova","201911","2019-11",62741
"5018","Monclova","201912","2019-12",61067
"5018","Monclova","202001","2020-01",59525
"5018","Monclova","202002","2020-02",59527
"5018","Monclova","202003","2020-03",58930
"5018","Monclova","202004","2020-04",57671
"5018","Monclova","202005","2020-05",57164
"5018","Monclova","202006","2020-06",55896
"5018","Monclova","202007","2020-07",55970
"5018","Monclova","202008","2020-08",55986
"5018","Monclova","202009","2020-09",55828
"5018","Monclova","202010","2020-10",55664
"5020","Múzquiz","201901","2019-01",9586
"5020","Múzquiz","201902","2019-02",9648
"5020","Múzquiz","201903","2019-03",9756
"5020","Múzquiz","201904","2019-04",9791
"5020","Múzquiz","201905","2019-05",9722
"5020","Múzquiz","201906","2019-06",9487
"5020","Múzquiz","201907","2019-07",9475
"5020","Múzquiz","201908","2019-08",9498
"5020","Múzquiz","201909","2019-09",9335
"5020","Múzquiz","201910","2019-10",9265
"5020","Múzquiz","201911","2019-11",9179
"5020","Múzquiz","201912","2019-12",9035
"5020","Múzquiz","202001","2020-01",9162
"5020","Múzquiz","202002","2020-02",9022
"5020","Múzquiz","202003","2020-03",8928
"5020","Múzquiz","202004","2020-04",8825
"5020","Múzquiz","202005","2020-05",8276
"5020","Múzquiz","202006","2020-06",8029
"5020","Múzquiz","202007","2020-07",8080
"5020","Múzquiz","202008","2020-08",8282
"5020","Múzquiz","202009","2020-09",8375
"5020","Múzquiz","202010","2020-10",8433
"5021","Nadadores","201901","2019-01",113
"5021","Nadadores","201902","2019-02",114
"5021","Nadadores","201903","2019-03",112
"5021","Nadadores","201904","2019-04",111
"5021","Nadadores","201905","2019-05",111
"5021","Nadadores","201906","2019-06",111
"5021","Nadadores","201907","2019-07",114
"5021","Nadadores","201908","2019-08",118
"5021","Nadadores","201909","2019-09",116
"5021","Nadadores","201910","2019-10",116
"5021","Nadadores","201911","2019-11",113
"5021","Nadadores","201912","2019-12",110
"5021","Nadadores","202001","2020-01",121
"5021","Nadadores","202002","2020-02",121
"5021","Nadadores","202003","2020-03",123
"5021","Nadadores","202004","2020-04",124
"5021","Nadadores","202005","2020-05",123
"5021","Nadadores","202006","2020-06",123
"5021","Nadadores","202007","2020-07",126
"5021","Nadadores","202008","2020-08",124
"5021","Nadadores","202009","2020-09",123
"5021","Nadadores","202010","2020-10",120
"5022","Nava","201901","2019-01",11955
"5022","Nava","201902","2019-02",11778
"5022","Nava","201903","2019-03",11681
"5022","Nava","201904","2019-04",11370
"5022","Nava","201905","2019-05",11670
"5022","Nava","201906","2019-06",11423
"5022","Nava","201907","2019-07",11316
"5022","Nava","201908","2019-08",11387
"5022","Nava","201909","2019-09",11357
"5022","Nava","201910","2019-10",11432
"5022","Nava","201911","2019-11",11533
"5022","Nava","201912","2019-12",10899
"5022","Nava","202001","2020-01",10959
"5022","Nava","202002","2020-02",10786
"5022","Nava","202003","2020-03",10652
"5022","Nava","202004","2020-04",10524
"5022","Nava","202005","2020-05",10623
"5022","Nava","202006","2020-06",10698
"5022","Nava","202007","2020-07",10738
"5022","Nava","202008","2020-08",10238
"5022","Nava","202009","2020-09",10348
"5022","Nava","202010","2020-10",10659
"5024","Parras","201901","2019-01",6425
"5024","Parras","201902","2019-02",6485
"5024","Parras","201903","2019-03",6576
"5024","Parras","201904","2019-04",6754
"5024","Parras","201905","2019-05",6825
"5024","Parras","201906","2019-06",7095
"5024","Parras","201907","2019-07",7404
"5024","Parras","201908","2019-08",7016
"5024","Parras","201909","2019-09",7017
"5024","Parras","201910","2019-10",6991
"5024","Parras","201911","2019-11",6723
"5024","Parras","201912","2019-12",6897
"5024","Parras","202001","2020-01",6898
"5024","Parras","202002","2020-02",6821
"5024","Parras","202003","2020-03",6999
"5024","Parras","202004","2020-04",6957
"5024","Parras","202005","2020-05",6585
"5024","Parras","202006","2020-06",6582
"5024","Parras","202007","2020-07",6973
"5024","Parras","202008","2020-08",6339
"5024","Parras","202009","2020-09",6685
"5024","Parras","202010","2020-10",6585
"5025","Piedras Negras","201901","2019-01",49117
"5025","Piedras Negras","201902","2019-02",49399
"5025","Piedras Negras","201903","2019-03",49083
"5025","Piedras Negras","201904","2019-04",48913
"5025","Piedras Negras","201905","2019-05",48674
"5025","Piedras Negras","201906","2019-06",48258
"5025","Piedras Negras","201907","2019-07",48210
"5025","Piedras Negras","201908","2019-08",48273
"5025","Piedras Negras","201909","2019-09",48335
"5025","Piedras Negras","201910","2019-10",48847
"5025","Piedras Negras","201911","2019-11",48606
"5025","Piedras Negras","201912","2019-12",47505
"5025","Piedras Negras","202001","2020-01",47568
"5025","Piedras Negras","202002","2020-02",47639
"5025","Piedras Negras","202003","2020-03",47234
"5025","Piedras Negras","202004","2020-04",46751
"5025","Piedras Negras","202005","2020-05",46497
"5025","Piedras Negras","202006","2020-06",45498
"5025","Piedras Negras","202007","2020-07",46251
"5025","Piedras Negras","202008","2020-08",46892
"5025","Piedras Negras","202009","2020-09",47339
"5025","Piedras Negras","202010","2020-10",47520
"5027","Ramos Arizpe","201901","2019-01",80495
"5027","Ramos Arizpe","201902","2019-02",81370
"5027","Ramos Arizpe","201903","2019-03",81992
"5027","Ramos Arizpe","201904","2019-04",82092
"5027","Ramos Arizpe","201905","2019-05",82595
"5027","Ramos Arizpe","201906","2019-06",83049
"5027","Ramos Arizpe","201907","2019-07",83435
"5027","Ramos Arizpe","201908","2019-08",83837
"5027","Ramos Arizpe","201909","2019-09",84399
"5027","Ramos Arizpe","201910","2019-10",83827
"5027","Ramos Arizpe","201911","2019-11",83927
"5027","Ramos Arizpe","201912","2019-12",82989
"5027","Ramos Arizpe","202001","2020-01",83611
"5027","Ramos Arizpe","202002","2020-02",83763
"5027","Ramos Arizpe","202003","2020-03",82732
"5027","Ramos Arizpe","202004","2020-04",80797
"5027","Ramos Arizpe","202005","2020-05",79381
"5027","Ramos Arizpe","202006","2020-06",75237
"5027","Ramos Arizpe","202007","2020-07",75444
"5027","Ramos Arizpe","202008","2020-08",77008
"5027","Ramos Arizpe","202009","2020-09",78040
"5027","Ramos Arizpe","202010","2020-10",78619
"5028","Sabinas","201901","2019-01",24635
"5028","Sabinas","201902","2019-02",24401
"5028","Sabinas","201903","2019-03",24523
"5028","Sabinas","201904","2019-04",24513
"5028","Sabinas","201905","2019-05",24514
"5028","Sabinas","201906","2019-06",24234
"5028","Sabinas","201907","2019-07",24654
"5028","Sabinas","201908","2019-08",25014
"5028","Sabinas","201909","2019-09",25478
"5028","Sabinas","201910","2019-10",25565
"5028","Sabinas","201911","2019-11",25796
"5028","Sabinas","201912","2019-12",25173
"5028","Sabinas","202001","2020-01",24423
"5028","Sabinas","202002","2020-02",23761
"5028","Sabinas","202003","2020-03",23251
"5028","Sabinas","202004","2020-04",21821
"5028","Sabinas","202005","2020-05",21844
"5028","Sabinas","202006","2020-06",21393
"5028","Sabinas","202007","2020-07",21896
"5028","Sabinas","202008","2020-08",21665
"5028","Sabinas","202009","2020-09",21462
"5028","Sabinas","202010","2020-10",21515
"5029","Sacramento","201901","2019-01",59
"5029","Sacramento","201902","2019-02",58
"5029","Sacramento","201903","2019-03",55
"5029","Sacramento","201904","2019-04",58
"5029","Sacramento","201905","2019-05",61
"5029","Sacramento","201906","2019-06",74
"5029","Sacramento","201907","2019-07",87
"5029","Sacramento","201908","2019-08",96
"5029","Sacramento","201909","2019-09",101
"5029","Sacramento","201910","2019-10",105
"5029","Sacramento","201911","2019-11",113
"5029","Sacramento","201912","2019-12",119
"5029","Sacramento","202001","2020-01",113
"5029","Sacramento","202002","2020-02",127
"5029","Sacramento","202003","2020-03",129
"5029","Sacramento","202004","2020-04",145
"5029","Sacramento","202005","2020-05",134
"5029","Sacramento","202006","2020-06",141
"5029","Sacramento","202007","2020-07",136
"5029","Sacramento","202008","2020-08",145
"5029","Sacramento","202009","2020-09",160
"5029","Sacramento","202010","2020-10",158
"5030","Saltillo","201901","2019-01",198335
"5030","Saltillo","201902","2019-02",199738
"5030","Saltillo","201903","2019-03",200717
"5030","Saltillo","201904","2019-04",200672
"5030","Saltillo","201905","2019-05",200086
"5030","Saltillo","201906","2019-06",200233
"5030","Saltillo","201907","2019-07",201218
"5030","Saltillo","201908","2019-08",202225
